tarih,home,away,home_goal_half,away_goal_half,home_goal_full,away_goal_full,home_possessions,away_possessions,home_mucadele,away_mucadele,home_havatopu,away_havatopu,home_steal,away_steal,home_ofsayt,away_ofsayt,home_corner,away_corner,home_pass,away_pass,home_accurate_pass,away_accurate_pass,home_pass_accuraty,away_pass_accuraty,home_long_pass,away_long_pass,home_accurate_long_pass,away_accurate_long_pass,home_shot,away_shot,home_accurate_shot,away_accurate_shot,home_not_accurate_shot,away_not_accurate_shot,home_engellenen_shot,away_engellenen_shot,home_direk,away_direk,home_xG,away_xG,home_ceza_sahasi,away_ceza_sahasi,home_uzaklastir,away_uzaklastir,home_faul,away_faul,home_yellow,away_yellow,home_red,away_red,1.5_alt,1.5_ust,"2,5_alt",2.5_ust,3.5_alt,3.5_ust,4.5_alt,4.5_ust,KG
30.04.2017,Fenerbahçe,Ç. Rizespor,1,1,2,1,%63,%37,71,51,21,15,6,14,0,2,9,3,532,313,440,215,"%82,7","%68,7",30,14,9,4,20,6,7,3,12,2,1,1,0,0,0,0,24,13,25,39,16,19,2,2,2,2,0,1,0,1,1,0,1,0,1
30.04.2017,Başakşehir,Beşiktaş,3,0,3,1,%40,%60,55,44,14,10,9,13,4,0,2,6,328,488,237,403,"%72,3","%82,6",8,30,2,7,11,17,4,6,7,7,0,4,1,1,0,0,11,25,34,7,19,17,3,1,3,1,0,1,0,1,0,1,1,0,1
30.04.2017,Adanaspor,Antalyaspor,0,3,2,5,%43,%57,49,54,11,21,19,32,0,4,6,2,353,473,261,392,"%73,9","%82,9",18,10,6,6,16,20,5,10,8,7,3,3,0,0,0,0,24,21,7,21,12,17,3,1,3,1,0,1,0,1,0,1,0,1,1
1.05.2017,Bursaspor,Galatasaray,0,2,0,5,%30,%70,42,52,9,10,11,12,3,3,0,3,306,709,214,630,"%69,9","%88,9",9,20,1,9,3,22,0,8,2,10,1,4,0,0,0,0,6,32,29,19,9,10,2,1,2,1,0,1,0,1,0,1,0,1,0
1.05.2017,Ankaraspor,Konyaspor,0,0,0,0,%60,%40,42,45,9,6,14,12,0,3,5,1,544,363,457,259,"%84,0","%71,3",17,11,1,0,13,3,1,0,7,3,5,0,2,0,0,0,18,7,15,16,16,9,2,1,2,1,1,0,1,0,1,0,1,0,0
21.04.2017,Konyaspor,Gaziantepspor,1,1,1,2,%66,%34,45,55,15,16,13,16,0,3,4,4,642,323,538,226,"%83,8","%70,0",16,15,4,3,8,7,3,3,2,2,3,2,0,0,0,0,14,5,22,42,14,10,1,0,1,0,0,1,0,1,1,0,1,0,1
21.04.2017,Karabükspor,Kasımpaşa,0,0,0,0,%58,%42,53,44,10,10,8,11,4,2,7,7,488,352,407,260,"%83,4","%73,9",37,29,5,4,12,5,3,2,8,3,1,0,0,0,0,0,15,19,26,38,13,22,3,1,3,1,1,0,1,0,1,0,1,0,0
22.04.2017,Ç. Rizespor,Başakşehir,1,1,3,3,%38,%62,48,45,7,10,14,11,1,2,3,3,341,569,274,488,"%80,4","%85,8",25,19,7,10,14,17,5,6,5,8,4,3,1,0,0,0,31,25,21,30,11,13,4,3,4,3,0,1,0,1,0,1,0,1,1
22.04.2017,Alanyaspor,Ankaraspor,0,0,0,1,%43,%57,58,60,12,13,16,13,3,3,4,7,306,417,234,329,"%76,5","%78,9",26,19,5,6,7,16,2,8,4,6,1,2,0,1,0,0,12,26,17,25,16,20,3,0,3,0,1,0,1,0,1,0,1,0,0
22.04.2017,Gençlerbirliği,Kayserispor,2,1,2,1,%40,%60,75,73,22,21,21,14,1,3,2,3,335,482,225,371,"%67,2","%77,0",8,22,1,2,13,6,7,1,4,3,2,2,0,0,0,0,19,9,28,18,16,21,0,3,0,3,0,1,0,1,1,0,1,0,1
22.04.2017,Antalyaspor,Trabzonspor,0,0,0,3,%47,%53,71,62,14,14,9,19,2,0,7,1,331,385,237,298,"%71,6","%77,4",18,7,2,1,8,8,2,6,3,1,3,1,0,0,0,0,9,20,13,29,22,20,5,2,5,2,0,1,0,1,1,0,1,0,0
23.04.2017,Akhisarspor,Bursaspor,4,1,5,1,%44,%56,51,60,10,15,12,10,3,3,4,2,401,503,318,416,"%79,3","%82,7",12,13,0,3,10,5,7,3,2,1,1,1,0,0,0,0,11,15,21,15,21,10,2,1,2,1,0,1,0,1,0,1,0,1,1
23.04.2017,Galatasaray,Fenerbahçe,0,0,0,1,%68,%32,56,54,17,14,6,10,2,1,9,0,536,261,461,166,"%86,0","%63,6",26,6,3,3,19,7,5,2,6,2,8,3,1,0,0,0,21,8,14,35,18,19,0,4,0,4,1,0,1,0,1,0,1,0,0
24.04.2017,Beşiktaş,Adanaspor,1,1,3,2,%60,%40,68,47,27,17,7,15,1,4,13,7,489,336,406,226,"%83,0","%67,3",40,13,11,1,23,8,8,2,11,2,4,4,0,0,0,0,28,6,27,35,9,13,0,3,0,3,0,1,0,1,0,1,0,1,1
7.04.2017,Bursaspor,Karabükspor,0,0,3,0,%43,%57,67,64,20,24,17,18,3,6,5,3,354,474,227,359,"%64,1","%75,7",19,15,6,5,11,8,5,3,3,3,3,2,0,1,0,0,30,12,14,16,14,21,3,5,3,5,0,1,0,1,1,0,1,0,0
8.04.2017,Gençlerbirliği,Antalyaspor,1,1,1,1,%40,%60,54,69,19,19,18,15,0,1,6,4,245,383,162,279,"%66,1","%72,8",15,19,4,5,12,12,4,9,4,2,4,1,0,0,0,0,11,13,21,16,19,18,3,3,3,3,0,1,1,0,1,0,1,0,1
8.04.2017,Gaziantepspor,Alanyaspor,0,1,2,3,%43,%57,65,59,14,13,21,18,2,0,0,6,427,565,317,472,"%74,2","%83,5",13,20,3,4,9,15,2,4,5,5,2,6,0,1,0,0,12,20,9,25,13,19,0,1,0,1,0,1,0,1,0,1,0,1,1
8.04.2017,Trabzonspor,Beşiktaş,1,1,3,4,%42,%58,48,65,13,14,16,21,2,2,2,2,330,454,242,374,"%73,3","%82,4",9,17,2,7,9,17,6,5,3,9,0,3,1,0,0,0,17,16,23,19,20,13,3,2,3,2,0,1,0,1,0,1,0,1,1
9.04.2017,Kayserispor,Ankaraspor,1,2,1,4,%58,%42,59,65,16,12,13,10,2,1,3,4,489,351,398,262,"%81,4","%74,6",22,15,7,2,14,13,3,6,6,7,5,0,0,1,0,0,15,19,18,13,22,18,2,3,2,3,0,1,0,1,0,1,0,1,1
9.04.2017,Fenerbahçe,Akhisarspor,1,0,3,1,%56,%44,49,49,24,21,11,12,4,3,9,7,470,363,364,266,"%77,4","%73,3",21,23,5,6,9,18,4,5,3,6,2,7,0,0,0,0,11,15,18,20,13,13,3,1,3,1,0,1,0,1,0,1,1,0,1
9.04.2017,Adanaspor,Ç. Rizespor,0,1,1,3,%64,%36,58,61,14,19,16,12,3,1,4,4,559,306,452,219,"%80,9","%71,6",14,12,1,2,7,9,2,3,3,3,2,3,0,0,0,0,20,13,14,43,14,17,3,0,3,0,0,1,0,1,0,1,1,0,1
10.04.2017,Başakşehir,Galatasaray,2,0,4,0,%44,%56,52,48,11,8,24,9,4,0,2,1,432,553,353,463,"%81,7","%83,7",17,9,6,1,17,4,8,0,7,4,2,0,0,0,0,0,26,6,9,20,16,14,1,2,1,2,0,1,0,1,0,1,1,0,0
10.04.2017,Kasımpaşa,Konyaspor,0,1,1,1,%44,%56,58,54,14,18,14,13,6,0,10,5,390,531,323,447,"%82,8","%84,2",33,13,7,1,16,13,4,6,7,4,5,3,0,0,0,0,25,9,24,20,11,11,2,1,2,1,0,1,1,0,1,0,1,0,1
1.04.2017,Akhisarspor,Başakşehir,0,0,2,1,%39,%61,35,46,17,18,18,3,2,3,1,5,345,552,224,435,"%64,9","%78,8",20,24,3,9,7,14,4,5,3,7,0,2,0,0,0,0,10,27,29,30,16,13,2,2,2,2,0,1,0,1,1,0,1,0,1
1.04.2017,Alanyaspor,Kasımpaşa,2,0,3,1,%49,%51,58,54,16,10,22,15,3,4,9,3,408,448,340,378,"%83,3","%84,4",35,19,7,3,14,11,6,2,6,7,2,2,0,0,0,0,21,14,8,21,12,15,5,4,5,4,0,1,0,1,0,1,1,0,1
1.04.2017,Antalyaspor,Kayserispor,1,0,2,1,%55,%45,48,62,15,19,10,14,2,0,4,1,443,379,361,298,"%81,5","%78,6",26,9,7,2,12,7,5,3,2,2,5,2,0,0,0,0,21,10,17,25,18,16,4,4,4,4,0,1,0,1,1,0,1,0,1
1.04.2017,Karabükspor,Fenerbahçe,0,0,0,1,%55,%45,49,59,11,15,10,8,2,5,10,5,427,354,325,252,"%76,1","%71,2",25,14,9,3,17,12,6,7,7,2,4,3,0,0,0,0,24,17,13,32,15,19,2,3,2,3,1,0,1,0,1,0,1,0,0
2.04.2017,Ç. Rizespor,Trabzonspor,0,1,0,1,%53,%47,63,74,9,23,13,27,5,0,11,1,437,411,327,315,"%74,8","%76,6",40,9,6,2,19,12,4,4,6,5,9,3,0,0,0,0,37,15,14,53,15,13,1,3,1,3,1,0,1,0,1,0,1,0,0
2.04.2017,Ankaraspor,Gaziantepspor,0,1,0,2,%65,%35,48,63,15,17,9,21,1,3,8,4,429,243,340,146,"%79,3","%60,1",36,11,8,3,17,12,5,4,5,5,7,3,0,1,0,0,18,19,18,23,18,13,1,0,1,0,0,1,1,0,1,0,1,0,0
2.04.2017,Konyaspor,Bursaspor,1,0,2,0,%44,%56,46,60,20,34,9,10,2,3,2,11,403,488,304,388,"%75,4","%79,5",8,35,4,5,9,7,4,2,5,5,0,0,0,0,0,0,16,12,30,16,17,12,2,0,2,0,0,1,1,0,1,0,1,0,0
2.04.2017,Beşiktaş,Gençlerbirliği,1,0,3,0,%66,%34,77,52,19,14,17,17,2,2,6,3,516,258,412,166,"%79,8","%64,3",25,13,7,2,21,4,8,3,10,1,3,0,0,0,0,0,24,8,9,27,18,22,2,3,2,3,0,1,0,1,1,0,1,0,0
03.04.2017,Galatasaray,Adanaspor,1,0,4,0,%65,%35,59,63,12,12,14,16,2,6,9,1,613,323,526,246,"%85,8","%76,2",17,10,6,0,11,5,5,3,3,1,3,1,0,0,0,0,23,8,18,21,20,20,4,3,4,3,0,1,0,1,0,1,1,0,0
17.03.2017,Fenerbahçe,Konyaspor,1,2,2,3,%59,%41,42,53,18,17,13,15,0,1,9,0,571,416,467,319,"%81,8","%76,7",47,2,8,0,24,8,5,5,12,2,7,1,1,1,0,0,27,7,6,47,15,6,3,1,3,1,0,1,0,1,0,1,0,1,1
18.03.2017,Kasımpaşa,Ankaraspor,2,2,3,2,%55,%45,66,53,19,17,16,17,1,2,4,6,476,374,380,289,"%79,8","%77,3",18,28,4,7,11,15,7,4,2,9,2,2,2,0,0,0,25,25,43,28,9,13,2,2,2,2,0,1,0,1,0,1,0,1,1
18.03.2017,Kayserispor,Gaziantepspor,2,2,3,4,%72,%28,43,49,9,17,3,13,0,1,6,2,533,214,458,128,"%85,9","%59,8",45,15,10,6,15,14,6,6,7,6,2,2,0,0,0,0,26,22,18,37,15,10,1,2,1,2,0,1,0,1,0,1,0,1,1
18.03.2017,Trabzonspor,Galatasaray,1,0,2,0,%41,%59,35,60,5,5,20,12,6,1,4,6,374,521,282,424,"%75,4","%81,4",11,21,5,4,6,12,4,2,2,8,0,2,1,0,0,0,15,20,22,13,20,10,4,2,4,2,0,1,1,0,1,0,1,0,0
18.03.2017,Adanaspor,Akhisarspor,1,1,2,1,%48,%52,65,64,26,32,17,11,2,1,1,2,415,437,287,311,"%69,2","%71,2",13,21,1,5,15,13,7,4,5,5,3,4,0,0,0,0,25,21,20,34,15,17,2,2,2,2,0,1,0,1,1,0,1,0,1
19.03.2017,Gençlerbirliği,Ç. Rizespor,0,0,1,0,%46,%54,54,56,19,16,19,8,1,2,4,3,378,447,281,339,"%74,3","%75,8",19,18,3,5,5,13,2,4,3,7,0,2,1,1,0,0,16,13,27,16,11,16,1,2,1,2,1,0,1,0,1,0,1,0,0
19.03.2017,Bursaspor,Alanyaspor,1,1,1,3,%56,%44,50,68,15,16,28,15,6,0,3,2,488,391,386,272,"%79,1","%69,6",24,14,7,3,15,8,6,3,5,3,4,2,0,0,0,0,18,14,18,21,20,17,3,2,3,2,0,1,0,1,0,1,1,0,1
19.03.2017,Başakşehir,Karabükspor,1,1,3,3,%56,%44,57,54,15,14,10,14,4,0,5,3,516,414,402,312,"%77,9","%75,4",27,15,9,6,14,11,8,5,4,3,2,3,0,0,0,0,29,18,15,28,12,16,1,5,1,5,0,1,0,1,0,1,0,1,1
19.03.2017,Antalyaspor,Beşiktaş,0,0,0,0,%49,%51,60,63,27,16,14,22,9,1,6,4,369,380,268,280,"%72,6","%73,7",21,15,3,4,18,10,5,2,10,5,3,3,0,1,0,0,20,9,17,18,15,18,0,3,0,3,1,0,1,0,1,0,1,0,0
10.03.2017,Alanyaspor,Fenerbahçe,2,2,2,3,%46,%54,60,56,14,6,12,16,0,4,2,2,383,453,307,379,"%80,2","%83,7",13,17,1,3,12,8,2,3,6,4,4,1,1,0,0,0,18,14,6,16,17,18,6,1,6,1,0,1,0,1,0,1,0,1,1
11.03.2017,Karabükspor,Adanaspor,1,0,2,0,%56,%44,60,62,26,17,13,22,3,6,2,4,482,375,356,255,"%73,9","%68,0",13,12,1,2,6,8,2,2,3,4,1,2,0,1,0,0,7,15,17,9,16,16,2,4,2,4,0,1,1,0,1,0,1,0,0
11.03.2017,Ankaraspor,Bursaspor,0,1,1,1,%57,%43,70,60,22,16,13,18,1,2,13,3,467,373,364,281,"%77,9","%75,3",26,12,6,4,15,12,7,7,3,3,5,2,0,0,0,0,30,13,18,35,14,11,1,3,1,3,0,1,1,0,1,0,1,0,1
11.03.2017,Galatasaray,Gençlerbirliği,2,1,3,2,%66,%34,57,56,14,20,6,25,1,7,6,6,601,298,486,217,"%80,9","%72,8",21,21,6,6,13,8,9,5,3,2,1,1,0,0,0,0,25,17,19,26,10,15,0,1,0,1,0,1,0,1,0,1,0,1,1
11.03.2017,Gaziantepspor,Kasımpaşa,0,0,0,2,%46,%54,43,52,15,14,15,13,4,2,11,6,352,450,271,365,"%77,0","%81,1",40,16,15,3,19,18,4,7,10,9,5,2,1,0,0,0,26,24,15,30,9,9,3,2,3,2,0,1,1,0,1,0,1,0,0
12.03.2017,Konyaspor,Başakşehir,0,1,0,3,%52,%48,49,50,14,20,14,13,1,3,2,1,500,470,381,355,"%76,2","%75,5",17,14,1,4,8,10,0,3,7,5,1,2,2,0,0,0,11,13,7,21,13,13,2,2,2,2,0,1,0,1,1,0,1,0,0
12.03.2017,Ç. Rizespor,Antalyaspor,0,2,1,2,%49,%51,75,55,20,15,16,12,1,2,3,4,390,420,305,342,"%78,2","%81,4",28,15,10,4,12,16,5,7,6,6,1,3,1,0,0,0,29,28,12,35,14,18,2,1,2,1,0,1,0,1,1,0,1,0,1
12.03.2017,Beşiktaş,Kayserispor,0,0,2,2,%64,%36,55,41,18,6,12,15,1,2,9,1,550,303,464,209,"%84,4","%69,0",19,14,4,3,28,8,8,5,12,3,8,0,0,0,0,0,34,11,14,27,15,20,2,3,2,3,0,1,0,1,0,1,1,0,1
13.03.2017,Akhisarspor,Trabzonspor,1,0,1,3,%30,%70,53,85,8,32,18,15,0,4,2,5,249,580,136,495,"%54,6","%85,3",13,18,1,4,7,14,4,7,1,6,2,1,0,0,0,0,5,25,21,23,26,16,2,3,2,3,0,1,0,1,0,1,1,0,1
3.03.2017,Trabzonspor,Karabükspor,0,0,1,0,%52,%48,67,49,24,10,14,9,3,0,7,1,447,412,335,307,"%74,9","%74,5",22,15,6,3,17,9,8,2,5,6,4,1,0,0,0,0,28,7,10,28,15,19,2,2,2,2,1,0,1,0,1,0,1,0,0
4.03.2017,Bursaspor,Gaziantepspor,1,1,2,1,%53,%47,50,60,18,18,20,14,0,3,4,4,408,367,320,265,"%78,4","%72,2",19,15,5,3,16,12,9,6,3,6,4,0,0,1,0,0,25,15,16,22,20,18,3,2,3,2,0,1,0,1,1,0,1,0,1
4.03.2017,Beşiktaş,Ç. Rizespor,1,0,1,0,%70,%30,46,39,10,7,12,8,0,1,7,4,678,279,609,189,"%89,8","%67,7",21,12,3,2,19,5,4,0,11,2,4,3,0,0,0,0,18,9,16,18,11,14,3,3,3,3,1,0,1,0,1,0,1,0,0
5.03.2017,Başakşehir,Alanyaspor,1,0,2,1,%46,%54,51,63,9,17,15,13,3,0,1,4,451,520,346,414,"%76,7","%79,6",13,23,4,0,9,8,4,2,3,4,2,2,0,1,0,0,18,18,20,8,20,13,1,1,1,1,0,1,0,1,1,0,1,0,1
5.03.2017,Adanaspor,Konyaspor,0,1,0,1,%60,%40,66,74,25,25,25,15,2,1,2,3,606,401,469,267,"%77,4","%66,6",19,9,3,3,15,6,4,3,6,1,5,2,0,0,0,0,22,17,13,39,16,14,2,0,2,0,1,0,1,0,1,0,1,0,0
5.03.2017,Kayserispor,Kasımpaşa,1,1,2,2,%53,%47,62,55,14,7,15,19,1,3,2,3,429,379,362,303,"%84,4","%79,9",21,14,4,5,9,9,3,4,3,5,3,0,0,0,0,0,12,14,16,15,19,12,3,4,3,4,0,1,0,1,0,1,1,0,1
5.03.2017,Fenerbahçe,Ankaraspor,0,0,1,0,%63,%37,84,70,27,16,8,14,4,1,7,4,420,258,313,165,"%74,5","%64,0",28,11,9,3,15,18,9,5,6,11,0,2,0,1,0,0,24,17,21,35,18,16,4,4,4,4,1,0,1,0,1,0,1,0,0
6.03.2017,Gençlerbirliği,Akhisarspor,1,0,2,0,%40,%60,67,71,23,24,9,10,0,3,5,7,287,443,193,337,"%67,2","%76,1",16,21,2,1,11,9,5,4,5,3,1,2,0,0,0,0,21,12,30,23,20,16,0,2,0,2,0,1,1,0,1,0,1,0,0
6.03.2017,Antalyaspor,Galatasaray,1,2,2,3,%38,%62,52,50,16,22,19,16,9,3,4,4,306,515,202,402,"%66,0","%78,1",24,13,7,5,14,11,5,4,4,3,5,4,0,1,0,0,20,15,14,24,16,15,2,3,2,3,0,1,0,1,0,1,0,1,1
24.02.2017,Ç. Rizespor,Kayserispor,1,2,2,4,%48,%52,57,50,15,10,15,18,1,4,5,4,420,469,339,384,"%80,7","%81,9",23,14,3,4,14,17,3,5,8,8,3,4,1,0,0,0,22,22,18,27,16,16,2,2,2,2,0,1,0,1,0,1,0,1,1
24.02.2017,Kasımpaşa,Bursaspor,1,0,4,0,%59,%41,54,31,13,6,16,8,3,0,2,2,627,428,579,353,"%92,3","%82,5",23,20,4,6,11,7,5,2,5,4,1,1,0,1,0,0,21,14,24,15,5,16,1,2,1,2,0,1,0,1,0,1,1,0,0
25.02.2017,Alanyaspor,Adanaspor,2,0,4,1,%46,%54,62,52,18,7,7,18,4,4,11,1,373,455,287,358,"%76,9","%78,7",21,6,7,2,18,7,10,3,7,4,1,0,1,0,0,0,28,11,19,21,16,17,3,4,3,4,0,1,0,1,0,1,0,1,1
25.02.2017,Akhisarspor,Antalyaspor,1,0,3,0,%45,%55,56,47,17,10,13,16,1,2,5,4,328,405,227,294,"%69,2","%72,6",16,13,4,3,13,10,3,2,7,4,3,4,0,0,0,0,18,14,24,22,15,12,1,2,1,2,0,1,0,1,1,0,1,0,0
25.02.2017,Konyaspor,Trabzonspor,0,0,1,1,%47,%53,64,63,25,19,29,16,6,1,7,5,404,469,274,334,"%67,8","%71,2",20,14,5,1,12,13,7,2,3,7,2,4,2,0,0,0,20,19,20,20,16,14,0,1,0,1,0,1,1,0,1,0,1,0,1
26.02.2017,Karabükspor,Gençlerbirliği,1,0,1,0,%55,%45,51,65,14,8,20,21,1,4,3,1,431,354,314,222,"%72,9","%62,7",21,9,7,3,19,10,8,3,8,5,3,2,0,0,0,0,24,12,20,22,18,20,1,5,1,5,1,0,1,0,1,0,1,0,0
26.02.2017,Ankaraspor,Başakşehir,0,1,0,1,%54,%46,61,65,20,16,18,21,1,0,7,6,407,363,303,262,"%74,4","%72,2",28,15,10,1,13,9,3,3,5,2,5,4,0,0,0,0,17,19,22,38,17,13,2,1,2,1,1,0,1,0,1,0,1,0,0
26.02.2017,Gaziantepspor,Fenerbahçe,1,1,1,1,%37,%63,66,77,19,26,15,10,4,2,3,6,247,426,161,334,"%65,2","%78,4",17,28,3,9,9,15,5,7,3,8,1,0,0,0,0,0,16,28,26,17,17,21,5,2,5,2,0,1,1,0,1,0,1,0,1
27.02.2017,Galatasaray,Beşiktaş,0,0,0,1,%52,%48,48,46,10,17,21,15,1,3,3,2,537,514,444,416,"%82,7","%80,9",18,12,2,3,8,9,3,4,3,4,2,1,0,0,0,0,10,10,18,25,12,10,2,1,2,1,1,0,1,0,1,0,1,0,0
17.02.2017,Kayserispor,Bursaspor,0,0,2,0,%68,%32,72,54,21,23,10,9,3,2,8,4,532,255,448,153,"%84,2","%60,0",37,11,8,3,28,6,6,1,17,4,5,1,3,0,0,0,37,18,22,40,17,14,3,1,3,1,0,1,1,0,1,0,1,0,0
18.02.2017,Antalyaspor,Karabükspor,0,0,1,0,%48,%52,70,51,17,12,23,10,7,1,4,5,319,348,230,260,"%72,1","%74,7",16,25,2,7,9,14,3,3,4,8,2,3,1,0,0,0,8,18,26,27,20,19,2,2,2,2,1,0,1,0,1,0,1,0,0
18.02.2017,Başakşehir,Gaziantepspor,0,0,0,0,%66,%34,66,49,22,10,7,22,0,1,8,5,577,298,474,202,"%82,1","%67,8",32,17,6,5,25,9,3,2,13,5,9,2,1,0,0,0,29,13,19,37,13,20,1,3,1,3,1,0,1,0,1,0,1,0,0
18.02.2017,Ç. Rizespor,Galatasaray,0,1,1,1,%38,%62,49,53,18,12,24,11,3,2,0,4,384,649,296,548,"%77,1","%84,4",23,13,2,1,9,12,4,2,2,9,3,1,0,0,0,0,13,23,24,32,18,11,0,1,0,1,0,1,1,0,1,0,1,0,1
19.02.2017,Gençlerbirliği,Konyaspor,1,0,2,0,%40,%60,65,65,22,18,22,12,2,2,3,3,293,458,199,338,"%67,9","%73,8",19,11,5,2,9,8,3,1,2,3,4,4,0,0,0,0,19,19,31,21,18,15,3,5,3,5,0,1,1,0,1,0,1,0,0
19.02.2017,Fenerbahçe,Kasımpaşa,0,0,0,0,%64,%36,73,63,14,22,16,8,1,2,7,1,574,333,494,240,"%86,1","%72,1",42,7,7,3,14,7,1,1,10,4,3,2,0,0,0,0,20,10,13,50,15,17,2,1,2,1,1,0,1,0,1,0,1,0,0
19.02.2017,Adanaspor,Ankaraspor,0,2,1,5,%60,%40,56,72,8,8,19,20,1,1,5,2,491,334,408,249,"%83,1","%74,6",16,6,7,3,10,15,2,10,3,2,5,3,0,0,0,0,21,22,7,10,21,15,4,3,4,3,0,1,0,1,0,1,0,1,1
19.02.2017,Beşiktaş,Akhisarspor,2,0,3,1,%67,%33,49,43,12,11,12,7,2,6,5,5,703,350,626,266,"%89,0","%76,0",16,13,5,2,13,10,8,4,3,5,2,1,0,0,0,0,19,9,16,14,17,14,1,0,1,0,0,1,0,1,0,1,1,0,1
20.02.2017,Trabzonspor,Alanyaspor,0,0,0,0,%60,%40,82,64,19,13,25,17,0,1,5,2,531,352,434,247,"%81,7","%70,2",15,12,9,5,22,3,8,2,11,1,3,0,0,0,0,0,39,10,16,15,21,16,3,4,3,4,1,0,1,0,1,0,1,0,0
10.02.2017,Karabükspor,Beşiktaş,0,0,2,1,%34,%66,51,50,15,10,19,13,8,3,0,7,296,576,190,483,"%64,2","%83,9",8,34,3,8,5,18,4,4,1,9,0,5,0,0,0,0,8,26,31,5,15,17,0,3,0,3,0,1,0,1,1,0,1,0,1
11.02.2017,Alanyaspor,Gençlerbirliği,2,0,3,0,%55,%45,58,40,9,9,16,20,2,1,7,5,475,388,378,289,"%79,6","%74,5",30,19,14,5,13,8,5,3,7,4,1,1,0,1,0,0,31,19,15,24,8,19,2,1,2,1,0,1,0,1,1,0,1,0,0
11.02.2017,Ankaraspor,Trabzonspor,0,1,0,1,%53,%47,75,66,13,16,10,21,1,0,7,3,400,356,303,263,"%75,8","%73,9",20,10,5,3,17,7,4,2,11,2,2,3,0,0,0,0,28,18,18,24,18,28,4,2,4,2,1,0,1,0,1,0,1,0,0
11.02.2017,Bursaspor,Fenerbahçe,0,1,1,1,%41,%59,50,66,24,16,17,16,1,1,3,5,354,501,246,404,"%69,5","%80,6",13,25,2,7,3,12,1,4,1,3,1,5,0,0,0,0,12,18,30,24,17,13,5,2,5,2,0,1,1,0,1,0,1,0,1
12.02.2017,Akhisarspor,Ç. Rizespor,1,0,1,0,%41,%59,57,58,16,23,15,17,3,2,3,5,345,501,233,370,"%67,5","%73,9",18,25,4,5,10,16,3,7,5,5,2,4,1,1,0,0,9,27,32,16,10,17,2,2,2,2,1,0,1,0,1,0,1,0,0
12.02.2017,Kasımpaşa,Başakşehir,2,0,4,0,%31,%69,50,42,13,6,22,8,4,1,2,9,301,630,224,549,"%74,4","%87,1",7,48,3,13,11,11,4,4,6,6,1,1,0,0,0,0,11,28,50,7,12,13,1,2,1,2,0,1,0,1,0,1,1,0,0
12.02.2017,Konyaspor,Antalyaspor,0,1,1,1,%63,%37,50,59,10,20,14,18,2,2,7,4,436,255,332,159,"%76,1","%62,4",32,13,9,1,17,7,5,1,6,3,6,3,0,0,0,0,37,5,15,29,12,18,5,6,5,6,0,1,1,0,1,0,1,0,1
12.02.2017,Galatasaray,Kayserispor,0,2,1,2,%60,%40,58,53,17,15,19,11,0,6,6,6,560,373,462,267,"%82,5","%71,6",24,16,3,5,12,11,3,4,4,5,5,2,0,1,0,0,25,15,20,26,9,20,0,3,0,3,0,1,0,1,1,0,1,0,1
13.02.2017,Gaziantepspor,Adanaspor,0,0,1,0,%34,%66,53,56,19,21,29,19,2,0,2,2,284,552,187,429,"%65,8","%77,7",8,6,3,0,2,14,1,3,1,6,0,5,0,0,0,0,9,10,18,14,16,19,5,2,5,2,1,0,1,0,1,0,1,0,0
28.01.2017,Ç. Rizespor,Karabükspor,1,0,1,0,%35,%65,52,48,5,6,18,9,3,4,4,5,307,598,200,470,"%65,1","%78,6",19,17,4,1,12,13,7,3,4,5,1,5,0,1,0,0,14,10,23,13,18,10,1,2,1,2,1,0,1,0,1,0,1,0,0
28.01.2017,Antalyaspor,Alanyaspor,1,1,2,1,%54,%46,71,60,17,12,14,13,4,1,7,6,358,312,278,225,"%77,7","%72,1",25,17,3,3,14,8,7,2,5,3,2,3,0,0,0,0,25,11,28,27,24,20,3,3,3,3,0,1,0,1,1,0,1,0,1
28.01.2017,Galatasaray,Akhisarspor,4,0,6,0,%65,%35,40,40,5,8,13,12,1,8,5,0,715,389,627,305,"%87,7","%78,4",12,9,1,2,13,4,8,2,4,2,1,0,0,0,0,0,21,7,11,16,13,17,0,3,0,3,0,1,0,1,0,1,0,1,0
29.01.2017,Gençlerbirliği,Ankaraspor,1,0,1,1,%48,%52,59,67,12,13,19,15,0,1,4,3,360,377,243,267,"%67,5","%70,8",9,26,1,11,12,12,3,5,7,7,2,0,0,0,0,0,23,28,24,34,14,17,3,2,3,2,0,1,1,0,1,0,1,0,1
29.01.2017,Başakşehir,Bursaspor,0,0,1,0,%73,%27,52,51,13,17,9,21,3,0,9,0,653,242,549,151,"%84,1","%62,4",38,9,10,1,19,8,6,2,9,4,4,2,0,0,0,0,32,9,15,43,16,11,1,2,1,2,1,0,1,0,1,0,1,0,0
29.01.2017,Trabzonspor,Gaziantepspor,2,0,4,0,%56,%44,66,69,11,9,15,21,1,0,3,6,464,362,371,280,"%80,0","%77,3",19,19,7,5,16,8,7,3,6,5,3,0,1,0,0,0,34,10,12,28,20,17,2,3,2,3,0,1,0,1,0,1,1,0,0
29.01.2017,Kayserispor,Fenerbahçe,1,1,4,1,%46,%54,46,59,14,17,13,21,1,0,4,3,380,446,274,352,"%72,1","%78,9",20,29,6,9,16,14,8,4,6,6,2,4,0,0,0,0,15,27,23,20,14,16,3,3,3,3,0,1,0,1,0,1,0,1,1
